slugSeason,yearSeason,nameTeam,idTeam,namePlayer,numberJerseySeason,groupPosition,heightInches,weightLBS,dateBirth,agePlayerSeason,countSeasons,nameSchool,idPlayer,isRookie
1996-97,1996,New York Knicks,1610612752,Larry Johnson,2,F,79,263,3/14/69,28,5,Nevada-Las Vegas,913,FALSE
1996-97,1996,New York Knicks,1610612752,John Starks,3,G,77,185,8/10/65,31,7,Oklahoma State,317,FALSE
1996-97,1996,New York Knicks,1610612752,Scott Brooks,4,G,71,165,7/31/65,31,8,California-Irvine,418,FALSE
1996-97,1996,New York Knicks,1610612752,Allan Houston,20,G,78,200,4/20/71,26,3,Tennessee,275,FALSE
1996-97,1996,New York Knicks,1610612752,Charlie Ward,21,G,74,190,10/12/70,26,2,Florida State,369,FALSE
1996-97,1996,New York Knicks,1610612752,Herb Williams,32,C-F,83,260,2/16/58,39,15,Ohio State,1006,FALSE
1996-97,1996,New York Knicks,1610612752,Patrick Ewing,33,C,84,240,8/5/62,34,11,Georgetown,121,FALSE
1996-97,1996,New York Knicks,1610612752,Charles Oakley,34,F-C,81,245,12/18/63,33,11,Virginia Union,891,FALSE
1996-97,1996,New York Knicks,1610612752,Walter McCarty,40,F,82,230,2/1/74,23,0,Kentucky,962,TRUE
1996-97,1996,New York Knicks,1610612752,John Wallace,44,F,81,225,2/9/74,23,0,Syracuse,961,TRUE
1996-97,1996,New York Knicks,1610612752,Buck Williams,52,F,80,225,3/8/60,37,15,Maryland,433,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Nate McMillan,10,G,77,200,8/3/64,32,10,North Carolina State,203,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Detlef Schrempf,11,F,82,235,1/21/63,34,11,Washington,96,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Eric Snow,13,G,75,200,4/24/73,24,1,Michigan State,727,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Sam Perkins,14,F-C,81,255,6/14/61,36,12,North Carolina,64,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Gary Payton,20,G,76,190,7/23/68,28,6,Oregon State,56,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Greg Graham,21,G,76,182,11/26/70,26,3,Indiana,37,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Jim McIlvaine,22,C,85,260,7/30/72,24,2,Marquette,29,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Larry Stewart,23,F,80,230,9/21/68,28,4,Coppin State,1125,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,David Wingate,25,G,77,185,12/15/63,33,10,Georgetown,766,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Hersey Hawkins,33,G,75,190,9/29/66,30,8,Bradley,765,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Terry Cummings,34,F,81,250,3/15/61,36,14,DePaul,187,FALSE
1996-97,1996,Oklahoma City Thunder,1610612760,Shawn Kemp,40,F,82,256,11/26/69,27,7,Trinity Valley Community College,431,FALSE
1996-97,1996,Orlando Magic,1610612753,Amal McCaskill,0,C,83,235,10/28/73,23,0,Marquette,1043,TRUE
1996-97,1996,Orlando Magic,1610612753,Anfernee Hardaway,1,G,79,215,7/18/71,25,3,Memphis,358,FALSE
1996-97,1996,Orlando Magic,1610612753,Dennis Scott,3,F,80,235,9/5/68,28,6,Georgia Tech,192,FALSE
1996-97,1996,Orlando Magic,1610612753,Rony Seikaly,4,C,83,253,5/10/65,32,8,Syracuse,938,FALSE
1996-97,1996,Orlando Magic,1610612753,Darrell Armstrong,10,G,73,180,6/22/68,29,2,Fayetteville State,353,FALSE
1996-97,1996,Orlando Magic,1610612753,Brian Shaw,20,G,78,200,3/22/66,31,7,California-Santa Barbara,216,FALSE
1996-97,1996,Orlando Magic,1610612753,Gerald Wilkins,21,W,78,225,9/11/63,33,11,Tennessee-Chattanooga,786,FALSE
1996-97,1996,Orlando Magic,1610612753,Dan Schayes,24,C-F,83,260,5/10/59,38,15,Syracuse,7,FALSE
1996-97,1996,Orlando Magic,1610612753,Nick Anderson,25,W,78,228,1/20/68,29,7,Illinois,98,FALSE
1996-97,1996,Orlando Magic,1610612753,Derek Strong,33,F,81,240,2/9/68,29,5,Xavier,400,FALSE
1996-97,1996,Orlando Magic,1610612753,Brian Evans,34,F,80,220,9/13/73,23,0,Indiana,967,TRUE
1996-97,1996,Orlando Magic,1610612753,Horace Grant,54,F-C,82,245,7/4/65,31,9,Clemson,270,FALSE
1996-97,1996,Philadelphia 76ers,1610612755,Allen Iverson,3,G,72,165,6/7/75,22,0,Georgetown,947,TRUE
1996-97,1996,Philadelphia 76ers,1610612755,Michael Cage,4,C-F,81,248,1/28/62,35,12,San Diego State,262,FALSE
1996-97,1996,Philadelphia 76ers,1610612755,Mark Davis,7,F,79,210,4/26/73,24,1,Texas Tech,707,FALSE
1996-97,1996,Philadelphia 76ers,1610612755,Doug Overton,9,G,75,190,8/3/69,27,4,La Salle,77,FALSE
1996-97,1996,Philadelphia 76ers,1610612755,Mark Hendrickson,14,F,81,220,6/23/74,23,0,Washington State,971,TRUE
1996-97,1996,Philadelphia 76ers,1610612755,Frankie King,20,G,73,185,6/6/72,25,1,Western Carolina,701,FALSE
1996-97,1996,Philadelphia 76ers,1610612755,Clar. Weatherspoon,35,F,79,240,9/8/70,26,4,Southern Mississippi,221,FALSE
1996-97,1996,Philadelphia 76ers,1610612755,Jerry Stackhouse,42,W,78,218,11/5/74,22,1,North Carolina,711,FALSE
1996-97,1996,Philadelphia 76ers,1610612755,Derrick Coleman,44,F,82,260,6/21/67,30,6,Syracuse,934,FALSE
1996-97,1996,Philadelphia 76ers,1610612755,Adrian Caldwell,45,F,80,265,7/4/66,30,4,Lamar,154,FALSE
1996-97,1996,Philadelphia 76ers,1610612755,Mark Bradtke,50,C,82,265,9/27/68,28,0,NA,1361,TRUE
1996-97,1996,Philadelphia 76ers,1610612755,Scott Williams,55,C,82,230,3/21/68,29,6,North Carolina,281,FALSE
1996-97,1996,Phoenix Suns,1610612756,Cedric Ceballos,1,F,79,225,8/2/69,27,6,Cal State-Fullerton,76,FALSE
1996-97,1996,Phoenix Suns,1610612756,Mark Bryant,2,F,81,245,4/25/65,32,8,Seton Hall,95,FALSE
1996-97,1996,Phoenix Suns,1610612756,Rex Chapman,3,G,76,195,10/5/67,29,8,Kentucky,364,FALSE
1996-97,1996,Phoenix Suns,1610612756,Kevin Johnson,7,G,73,190,3/4/66,31,9,California,134,FALSE
1996-97,1996,Phoenix Suns,1610612756,Wesley Person,11,W,78,195,3/28/71,26,2,Auburn,445,FALSE
1996-97,1996,Phoenix Suns,1610612756,Steve Nash,13,G,75,195,2/7/74,23,0,Santa Clara,959,TRUE
1996-97,1996,Phoenix Suns,1610612756,Danny Manning,15,F,82,234,5/17/66,31,8,Kansas,330,FALSE
1996-97,1996,Phoenix Suns,1610612756,Hot Rod Williams,18,C-F,83,245,8/9/62,34,10,Tulane,73,FALSE
1996-97,1996,Phoenix Suns,1610612756,Wayman Tisdale,23,F,81,260,6/9/64,33,11,Oklahoma,47,FALSE
1996-97,1996,Phoenix Suns,1610612756,Jason Kidd,32,G,76,208,3/23/73,24,2,California,467,FALSE
1996-97,1996,Phoenix Suns,1610612756,Loren Meyer,40,F,82,260,12/30/72,24,1,Iowa State,684,FALSE
1996-97,1996,Phoenix Suns,1610612756,Mike Brown,45,C-F,82,260,7/19/63,33,8,George Washington,1479,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Stacey Augmon,2,W,80,205,8/1/68,28,5,Nevada-Las Vegas,278,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Clifford Robinson,3,F,82,225,12/16/66,30,7,Connecticut,361,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Jermaine O'Neal,5,C,83,226,10/13/78,18,0,Eau Claire,979,TRUE
1996-97,1996,Portland Trail Blazers,1610612757,Mitchell Butler,6,G,77,210,12/15/70,26,3,UCLA,348,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Kenny Anderson,7,G,73,168,10/9/70,26,5,Georgia Tech,72,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Dontonio Wingfield,10,F,80,256,6/23/74,23,2,Cincinnati,112,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Arvydas Sabonis,11,C,87,292,12/19/64,32,1,NA,717,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Rumeal Robinson,20,G,74,195,11/13/66,30,5,Michigan,716,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Chris Dudley,24,C,83,240,2/22/65,32,9,Yale,201,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Rasheed Wallace,30,F,83,225,9/17/74,22,1,North Carolina,739,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Gary Trent,33,F,80,250,9/22/74,22,1,Ohio,718,FALSE
1996-97,1996,Portland Trail Blazers,1610612757,Isaiah Rider,34,G,77,215,3/12/71,26,3,Nevada-Las Vegas,375,FALSE
1996-97,1996,Sacramento Kings,1610612758,Olden Polynice,0,C-F,84,250,11/21/64,32,9,Virginia,178,FALSE
1996-97,1996,Sacramento Kings,1610612758,Mitch Richmond,2,G,77,215,6/30/65,32,8,Kansas State,782,FALSE
1996-97,1996,Sacramento Kings,1610612758,Mahmoud Abdul-Rauf,3,G,73,162,3/9/69,28,6,Louisiana State,51,FALSE
1996-97,1996,Sacramento Kings,1610612758,Corliss Williamson,4,F,79,245,12/4/73,23,1,Arkansas,722,FALSE
1996-97,1996,Sacramento Kings,1610612758,Tyus Edney,5,G,70,152,2/14/73,24,1,California-Los Angeles,721,FALSE
1996-97,1996,Sacramento Kings,1610612758,Bobby Hurley,7,G,72,165,6/28/71,26,3,Duke,310,FALSE
1996-97,1996,Sacramento Kings,1610612758,Jeff Grayer,20,G,77,210,12/17/65,31,7,Iowa State,81,FALSE
1996-97,1996,Sacramento Kings,1610612758,Lionel Simmons,22,F,79,210,11/14/68,28,6,La Salle,1489,FALSE
1996-97,1996,Sacramento Kings,1610612758,Billy Owens,30,F,81,225,5/1/69,28,5,Syracuse,182,FALSE
1996-97,1996,Sacramento Kings,1610612758,Kevin Salvadori,32,C,84,231,12/30/70,26,0,North Carolina,1089,TRUE
1996-97,1996,Sacramento Kings,1610612758,Brian Grant,33,F,81,254,3/5/72,25,2,Xavier,258,FALSE
1996-97,1996,Sacramento Kings,1610612758,Michael Smith,34,F,80,230,3/28/72,25,2,Shaw,63,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Cory Alexander,1,G,73,190,6/22/73,24,1,Virginia,724,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Monty Williams,3,F,80,225,10/8/71,25,2,Notre Dame,42,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Avery Johnson,6,G,71,180,3/25/65,32,8,Southern,422,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Carl Herrera,7,F,81,225,12/14/66,30,5,Houston,61,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Vernon Maxwell,11,G,76,190,9/12/65,31,8,Florida,137,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Vinny Del Negro,15,G,76,200,8/9/66,30,6,North Carolina State,219,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Dominique Wilkins,21,F,80,230,1/12/60,37,13,Georgia,1122,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Sean Elliott,32,F,80,220,2/2/68,29,7,Arizona,251,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Greg Anderson,33,C-F,82,250,6/22/64,33,8,Houston,246,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Will Perdue,41,C,84,240,8/29/65,31,8,Vanderbilt,781,FALSE
1996-97,1996,San Antonio Spurs,1610612759,Jamie Feick,50,C-F,80,255,7/3/74,22,0,Michigan State,994,TRUE
1996-97,1996,San Antonio Spurs,1610612759,Charles Smith,54,F,82,244,7/16/65,31,8,Pittsburgh,293,FALSE
1996-97,1996,Toronto Raptors,1610612761,Sharone Wright,4,C,83,260,1/30/73,24,2,Clemson,412,FALSE
1996-97,1996,Toronto Raptors,1610612761,Clifford Rozier,7,C-F,83,230,10/31/72,24,2,Louisville,32,FALSE
1996-97,1996,Toronto Raptors,1610612761,Doug Christie,13,W,78,205,5/9/70,27,4,Pepperdine,57,FALSE
1996-97,1996,Toronto Raptors,1610612761,Damon Stoudamire,20,G,70,171,9/3/73,23,1,Arizona,757,FALSE
1996-97,1996,Toronto Raptors,1610612761,Marcus Camby,21,F-C,83,220,3/22/74,23,0,Massachusetts,948,TRUE
1996-97,1996,Toronto Raptors,1610612761,Reggie Slater,24,F,79,215,8/27/70,26,2,Wyoming,1073,FALSE
1996-97,1996,Toronto Raptors,1610612761,John Long,25,G,77,200,8/28/56,40,13,Detroit Mercy,1381,FALSE
1996-97,1996,Toronto Raptors,1610612761,Shawn Respert,31,G,74,185,2/6/72,25,1,Michigan State,704,FALSE
1996-97,1996,Toronto Raptors,1610612761,Martin Lewis,32,F,78,225,4/28/75,22,1,Seward County Community College,729,FALSE
1996-97,1996,Toronto Raptors,1610612761,Carlos Rogers,34,F,83,220,2/6/71,26,2,Tennessee State,435,FALSE
1996-97,1996,Toronto Raptors,1610612761,Walt Williams,42,W,80,230,4/16/70,27,4,Maryland,1005,FALSE
1996-97,1996,Toronto Raptors,1610612761,Popeye Jones,54,F,80,250,6/17/70,27,3,Murray State,461,FALSE
1996-97,1996,Utah Jazz,1610612762,Greg Ostertag,0,C,86,280,3/6/73,24,1,Kansas,731,FALSE
1996-97,1996,Utah Jazz,1610612762,Bryon Russell,3,F,79,225,12/31/70,26,3,Long Beach State,935,FALSE
1996-97,1996,Utah Jazz,1610612762,Howard Eisley,10,G,74,177,12/4/72,24,2,Boston College,458,FALSE
1996-97,1996,Utah Jazz,1610612762,John Stockton,12,G,73,175,3/26/62,35,12,Gonzaga,304,FALSE
1996-97,1996,Utah Jazz,1610612762,Jeff Hornacek,14,G,76,190,5/3/63,34,10,Iowa State,204,FALSE
1996-97,1996,Utah Jazz,1610612762,Adam Keefe,31,F,81,241,2/22/70,27,4,Stanford,228,FALSE
1996-97,1996,Utah Jazz,1610612762,Karl Malone,32,F,81,256,7/24/63,33,11,Louisiana Tech,252,FALSE
1996-97,1996,Utah Jazz,1610612762,Chris Morris,34,F,80,220,1/20/66,31,8,Auburn,356,FALSE
1996-97,1996,Utah Jazz,1610612762,Shandon Anderson,40,W,78,208,12/31/73,23,0,Georgia,1000,TRUE
1996-97,1996,Utah Jazz,1610612762,Stephen Howard,43,F,81,245,7/15/70,26,2,DePaul,1128,FALSE
1996-97,1996,Utah Jazz,1610612762,Greg Foster,44,C,83,250,10/3/68,28,6,Texas-El Paso,323,FALSE
1996-97,1996,Utah Jazz,1610612762,Antoine Carr,55,C-F,81,255,7/23/61,35,12,Wichita State,156,FALSE
1996-97,1996,Washington Wizards,1610612764,Rod Strickland,1,G,75,185,7/11/66,30,8,DePaul,393,FALSE
1996-97,1996,Washington Wizards,1610612764,Chris Webber,4,F-C,82,245,3/1/73,24,3,Michigan,185,FALSE
1996-97,1996,Washington Wizards,1610612764,Juwan Howard,5,F-C,81,250,2/7/73,24,2,Michigan,436,FALSE
1996-97,1996,Washington Wizards,1610612764,Chris Whitney,12,G,72,170,10/5/71,25,3,Clemson,43,FALSE
1996-97,1996,Washington Wizards,1610612764,Tim Legler,23,G,76,200,12/26/66,30,6,La Salle,100,FALSE
1996-97,1996,Washington Wizards,1610612764,Ben Wallace,30,F,81,240,9/10/74,22,0,Virginia Union,1112,TRUE
1996-97,1996,Washington Wizards,1610612764,Jaren Jackson,32,G,78,210,10/27/67,29,6,Georgetown,1114,FALSE
1996-97,1996,Washington Wizards,1610612764,Tracy Murray,35,F,79,228,7/25/71,25,4,California-Los Angeles,145,FALSE
1996-97,1996,Washington Wizards,1610612764,Calbert Cheaney,40,W,79,215,7/17/71,25,3,Indiana,384,FALSE
1996-97,1996,Washington Wizards,1610612764,Lorenzo Williams,43,C-F,81,230,7/15/69,27,4,Stetson,31,FALSE
1996-97,1996,Washington Wizards,1610612764,Harvey Grant,44,F,81,225,7/4/65,31,8,Oklahoma,265,FALSE
1996-97,1996,Washington Wizards,1610612764,Gheorghe Muresan,77,C,91,303,2/14/71,26,3,NA,49,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Greg Anderson,0,C-F,82,250,6/22/64,34,9,Houston,246,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Anthony Miller,2,F,81,255,10/22/71,26,3,Michigan State,292,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Eldridge Recasner,3,G,76,190,12/14/67,30,3,Washington,695,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Chris Crawford,4,F,81,235,5/13/75,23,0,Marquette,1544,TRUE
1997-98,1997,Atlanta Hawks,1610612737,Steven Smith,8,G,80,221,3/31/69,29,6,Michigan State,120,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Mookie Blaylock,10,G,73,185,3/20/67,31,8,Oklahoma,302,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Drew Barry,11,G,77,191,2/17/73,25,0,Georgia Tech,1003,TRUE
1997-98,1997,Atlanta Hawks,1610612737,Christian Laettner,32,F-C,83,245,8/17/69,28,5,Duke,363,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Tyrone Corbin,33,F,78,225,12/31/62,35,12,DePaul,895,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Alan Henderson,44,F,81,235,12/2/72,25,2,Indiana,673,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Chucky Brown,52,F,80,215,2/29/68,30,8,North Carolina State,359,FALSE
1997-98,1997,Atlanta Hawks,1610612737,Dikembe Mutombo,55,C,86,261,6/25/66,32,6,Georgetown,87,FALSE
1997-98,1997,Boston Celtics,1610612738,Walter McCarty,0,F,82,230,2/1/74,24,1,Kentucky,962,FALSE
1997-98,1997,Boston Celtics,1610612738,Ron Mercer,5,W,79,210,5/18/76,22,0,Kentucky,1500,TRUE
1997-98,1997,Boston Celtics,1610612738,Kenny Anderson,7,G,73,168,10/9/70,27,6,Georgia Tech,72,FALSE
1997-98,1997,Boston Celtics,1610612738,Antoine Walker,8,F,81,245,8/12/76,21,1,Kentucky,952,FALSE
1997-98,1997,Boston Celtics,1610612738,Greg Minor,9,W,78,230,9/8/71,26,3,Louisville,65,FALSE
1997-98,1997,Boston Celtics,1610612738,Dana Barros,11,G,71,163,4/13/67,31,8,Boston College,344,FALSE
1997-98,1997,Boston Celtics,1610612738,Dontae' Jones,13,F,80,220,6/2/75,23,0,Mississippi State,963,TRUE
1997-98,1997,Boston Celtics,1610612738,Tyus Edney,20,G,70,152,2/14/73,25,2,California-Los Angeles,721,FALSE
1997-98,1997,Boston Celtics,1610612738,Reggie Hanson,34,F,80,195,10/8/68,29,0,Kentucky,1682,TRUE
1997-98,1997,Boston Celtics,1610612738,Travis Knight,40,C,84,235,9/13/74,23,1,Connecticut,969,FALSE
1997-98,1997,Boston Celtics,1610612738,Andrew DeClercq,45,C-F,82,230,2/1/73,25,2,Florida,692,FALSE
1997-98,1997,Boston Celtics,1610612738,Zan Tabak,55,C,84,245,6/15/70,28,3,NA,440,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Rony Seikaly,2,C,83,253,5/10/65,33,9,Syracuse,938,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Sam Cassell,10,G,75,185,11/18/69,28,4,Florida State,208,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Brian Evans,11,F,80,220,9/13/73,24,1,Indiana,967,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Lucious Harris,12,G,77,205,12/18/70,27,4,Long Beach State,446,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Kendall Gill,13,W,77,216,5/25/68,30,7,Illinois,383,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Chris Gatling,15,F-C,82,230,9/3/67,30,6,Old Dominion,423,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Sherman Douglas,20,G,73,195,9/15/66,31,7,Syracuse,428,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Kerry Kittles,30,G,77,179,6/12/74,24,1,Villanova,954,FALSE
1997-98,1997,Brooklyn Nets,1610612751,David Vaughn,42,F,81,240,3/23/73,25,2,Memphis,710,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Keith Van Horn,44,F,82,220,10/23/75,22,0,Utah,1496,TRUE
1997-98,1997,Brooklyn Nets,1610612751,Michael Cage,45,F-C,81,248,1/28/62,36,13,San Diego State,262,FALSE
1997-98,1997,Brooklyn Nets,1610612751,Jayson Williams,55,C-F,82,245,2/22/68,30,7,St. John's (NY),420,FALSE
1997-98,1997,Charlotte Hornets,1610612766,David Wesley,4,G,73,202,11/14/70,27,4,Baylor,133,FALSE
1997-98,1997,Charlotte Hornets,1610612766,Donald Royal,5,F,80,218,5/22/66,32,7,Notre Dame,140,FALSE
1997-98,1997,Charlotte Hornets,1610612766,J.R. Reid,7,F-C,82,247,3/31/68,30,7,North Carolina,462,FALSE
1997-98,1997,Charlotte Hornets,1610612766,B.J. Armstrong,10,G,74,185,9/9/67,30,8,Iowa,769,FALSE
1997-98,1997,Charlotte Hornets,1610612766,Vlade Divac,12,C,85,260,2/3/68,30,8,NA,124,FALSE
1997-98,1997,Charlotte Hornets,1610612766,Bobby Phills,13,G,77,226,12/20/69,28,6,Southern University,184,FALSE
1997-98,1997,Charlotte Hornets,1610612766,Anthony Mason,14,F,80,250,12/14/66,31,8,Tennessee State,193,FALSE
1997-98,1997,Charlotte Hornets,1610612766,Corey Beck,15,G,75,200,5/27/71,27,1,Arkansas,1133,FALSE
1997-98,1997,Charlotte Hornets,1610612766,Dell Curry,30,W,77,205,6/25/64,34,11,Virginia Tech,209,FALSE
1997-98,1997,Charlotte Hornets,1610612766,Travis Williams,32,F,79,250,5/27/69,29,0,South Carolina State,1576,TRUE
1997-98,1997,Charlotte Hornets,1610612766,Glen Rice,41,W,80,220,5/28/67,31,8,Michigan,779,FALSE
1997-98,1997,Charlotte Hornets,1610612766,Matt Geiger,52,C,85,245,9/10/69,28,5,Georgia Tech,761,FALSE
1997-98,1997,Chicago Bulls,1610612741,Randy Brown,1,G,74,191,5/22/68,30,6,New Mexico State,753,FALSE
1997-98,1997,Chicago Bulls,1610612741,Toni Kukoc,7,W,83,232,9/18/68,29,4,NA,389,FALSE
1997-98,1997,Chicago Bulls,1610612741,Dickey Simpkins,8,F,81,264,4/6/72,26,3,Providence,54,FALSE
1997-98,1997,Chicago Bulls,1610612741,Ron Harper,9,G,78,216,1/20/64,34,11,Miami (OH),166,FALSE
1997-98,1997,Chicago Bulls,1610612741,Luc Longley,13,C,86,292,1/19/69,29,6,New Mexico,26,FALSE
1997-98,1997,Chicago Bulls,1610612741,Michael Jordan,23,G,78,216,2/17/63,35,12,North Carolina,893,FALSE
1997-98,1997,Chicago Bulls,1610612741,Scott Burrell,24,W,79,218,1/12/71,27,4,Connecticut,197,FALSE
1997-98,1997,Chicago Bulls,1610612741,Steve Kerr,25,G,75,181,9/27/65,32,9,Arizona,70,FALSE
1997-98,1997,Chicago Bulls,1610612741,Jud Buechler,30,W,78,228,6/19/68,30,7,Arizona,146,FALSE
1997-98,1997,Chicago Bulls,1610612741,Scottie Pippen,33,W,79,228,9/25/65,32,10,Central Arkansas,937,FALSE
1997-98,1997,Chicago Bulls,1610612741,Bill Wennington,34,C,84,277,4/26/63,35,10,St. John's (NY),82,FALSE
1997-98,1997,Chicago Bulls,1610612741,Dennis Rodman,91,F,78,220,5/13/61,37,11,Southeastern Oklahoma State,23,FALSE
1997-98,1997,Cleveland Cavaliers,1610612739,Wesley Person,1,W,78,195,3/28/71,27,3,Auburn,445,FALSE
1997-98,1997,Cleveland Cavaliers,1610612739,Scott Brooks,2,G,71,165,7/31/65,32,9,California-Irvine,418,FALSE
1997-98,1997,Cleveland Cavaliers,1610612739,Bob Sura,3,G,77,200,3/25/73,25,2,Florida State,682,FALSE
1997-98,1997,Cleveland Cavaliers,1610612739,Shawn Kemp,4,F,82,256,11/26/69,28,8,Trinity Valley Community College,431,FALSE
1997-98,1997,Cleveland Cavaliers,1610612739,Zydrunas Ilgauskas,11,C,87,260,6/5/75,23,0,NA,980,TRUE
1997-98,1997,Cleveland Cavaliers,1610612739,Brevin Knight,12,G,70,173,11/8/75,22,0,Stanford,1510,TRUE
1997-98,1997,Cleveland Cavaliers,1610612739,Derek Anderson,23,G,77,195,7/18/74,23,0,Kentucky,1507,TRUE
1997-98,1997,Cleveland Cavaliers,1610612739,Carl Thomas,30,G,76,195,10/3/69,28,2,Eastern Michigan,1063,FALSE
1997-98,1997,Cleveland Cavaliers,1610612739,Danny Ferry,35,F,82,235,10/17/66,31,7,Duke,198,FALSE
1997-98,1997,Cleveland Cavaliers,1610612739,Shawnelle Scott,44,C,83,250,6/16/72,26,1,St. John's (NY),1035,FALSE
1997-98,1997,Cleveland Cavaliers,1610612739,Cedric Henderson,45,F,79,215,3/11/75,23,0,Memphis,1538,TRUE
1997-98,1997,Cleveland Cavaliers,1610612739,Vitaly Potapenko,52,C-F,82,280,3/21/75,23,1,Wright State,958,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Michael Finley,4,W,79,215,3/6/73,25,2,Wisconsin,714,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Khalid Reeves,6,G,75,201,7/15/72,25,3,Arizona,234,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Chris Anstey,11,C,84,249,1/1/75,23,0,NA,1512,TRUE
1997-98,1997,Dallas Mavericks,1610612742,Martin Muursepp,13,F,81,235,9/26/74,23,1,NA,982,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Erick Strickland,20,G,75,210,11/25/73,24,1,Nebraska,1065,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Shawn Respert,21,G,74,195,2/6/72,26,2,Michigan State,704,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Cedric Ceballos,23,F,79,220,8/2/69,28,7,Cal State-Fullerton,76,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Hubert Davis,24,G,77,183,5/17/70,28,5,North Carolina,93,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Bubba Wells,35,F,77,230,7/26/74,23,0,Austin Peay,1528,TRUE
1997-98,1997,Dallas Mavericks,1610612742,Shawn Bradley,44,C,90,248,3/22/72,26,4,Brigham Young,762,FALSE
1997-98,1997,Dallas Mavericks,1610612742,A.C. Green,45,F,81,225,10/4/63,34,12,Oregon State,920,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Eric Riley,50,C,84,245,6/2/70,28,2,Michigan,35,FALSE
1997-98,1997,Dallas Mavericks,1610612742,Samaki Walker,52,F,81,240,2/25/76,22,1,Louisville,955,FALSE
1997-98,1997,Denver Nuggets,1610612743,Harold Ellis,3,W,77,220,10/7/70,27,2,Morehouse,1677,FALSE
1997-98,1997,Denver Nuggets,1610612743,Tony Battie,4,F-C,83,240,2/11/76,22,0,Texas Tech,1499,TRUE
